"STATEFP","COUNTYFP","county","State_Name","Diocese","geometry"
"26","35","Clare","Michigan","Saginaw","POLYGON ((-84.606037 43.815365, -85.088811 43.813676, -85.087403 44.164242, -84.608104 44.160482, -84.606037 43.815365))"
"26","111","Midland","Michigan","Saginaw","POLYGON ((-84.170576 43.481969, -84.60754 43.466006, -84.606037 43.815365, -84.167318 43.825902, -84.170576 43.481969))"
"26","51","Gladwin","Michigan","Saginaw","POLYGON ((-84.167318 43.825902, -84.606037 43.815365, -84.608104 44.160482, -84.166107 44.161788, -84.167318 43.825902))"
"26","63","Huron","Michigan","Saginaw","POLYGON ((-82.145501 43.695587, -83.466592 43.667621, -83.467403 43.728909, -83.713563 43.830898, -83.18528 44.168404, -82.249914 44.158751, -82.145501 43.695587))"
"26","73","Isabella","Michigan","Saginaw","POLYGON ((-85.088811 43.813676, -84.606037 43.815365, -84.60754 43.466006, -85.084996 43.46619, -85.088811 43.813676))"
"26","17","Bay","Michigan","Saginaw","POLYGON ((-83.708317 43.828721, -83.698816 43.478957, -84.168127 43.568899, -84.166377 43.996901, -83.708317 43.828721))"
"26","57","Gratiot","Michigan","Saginaw","POLYGON ((-84.845962 43.466158, -84.369876 43.466044, -84.36776 43.117942, -84.836889 43.118851, -84.845962 43.466158))"
"26","11","Arenac","Michigan","Saginaw","POLYGON ((-83.18528 44.168404, -83.708525 43.833948, -84.166377 43.996901, -84.166107 44.161788, -83.18528 44.168404))"
"26","145","Saginaw","Michigan","Saginaw","POLYGON ((-83.929079 43.132782, -84.367891 43.128452, -84.369777 43.481573, -84.170576 43.481969, -84.168127 43.568899, -83.698816 43.478957, -83.695621 43.221422, -83.932071 43.220377, -83.929079 43.132782))"
"26","151","Sanilac","Michigan","Saginaw","POLYGON ((-82.334073 43.170413, -82.996257 43.154099, -83.00043 43.284913, -83.119027 43.28368, -83.117844 43.675493, -82.145501 43.695587, -82.122971 43.590827, -82.334073 43.170413))"
"26","157","Tuscola","Michigan","Saginaw","POLYGON ((-83.351709 43.235193, -83.695621 43.221422, -83.708317 43.828721, -83.467403 43.728909, -83.466592 43.667621, -83.117844 43.675493, -83.103826 43.327365, -83.354418 43.322257, -83.351709 43.235193))"
"20","51","Ellis","Kansas","Salina","POLYGON ((-99.042626 38.696807, -99.598323 38.696514, -99.591776 39.132357, -99.0375 39.133121, -99.042626 38.696807))"
"20","199","Wallace","Kansas","Salina","POLYGON ((-101.484383 38.700166, -102.045212 38.697567, -102.047161 39.133147, -101.478195 39.134761, -101.484383 38.700166))"
"20","167","Russell","Kansas","Salina","POLYGON ((-98.486108 38.696878, -99.042626 38.696807, -99.0375 39.133121, -98.483748 39.132671, -98.486108 38.696878))"
"20","53","Ellsworth","Kansas","Salina","POLYGON ((-97.924269 38.522755, -98.480377 38.521841, -98.484861 38.870791, -97.928592 38.871099, -97.924269 38.522755))"
"20","41","Dickinson","Kansas","Salina","POLYGON ((-97.371154 39.131961, -96.963177 39.1323, -96.890245 38.870067, -96.930286 38.609362, -97.371911 38.609353, -97.371154 39.131961))"
"20","65","Graham","Kansas","Salina","POLYGON ((-99.605187 39.132481, -100.1642 39.132071, -100.161667 39.567277, -99.602176 39.567328, -99.605187 39.132481))"
"20","157","Republic","Kansas","Salina","POLYGON ((-97.369199 40.001966, -97.36867 39.654043, -97.931482 39.653767, -97.931825 40.002072, -97.369199 40.001966))"
"20","193","Thomas","Kansas","Salina","POLYGON ((-100.721296 39.133381, -101.391746 39.135144, -101.389068 39.568369, -100.720213 39.568034, -100.721296 39.133381))"
"20","39","Decatur","Kansas","Salina","POLYGON ((-100.738825 40.002116, -100.177794 40.001602, -100.180351 39.56689, -100.740873 39.568043, -100.738825 40.002116))"
"20","163","Rooks","Kansas","Salina","POLYGON ((-99.044398 39.568035, -99.047687 39.133014, -99.605187 39.132481, -99.602176 39.567328, -99.044398 39.568035))"
"20","153","Rawlins","Kansas","Salina","POLYGON ((-100.738825 40.002116, -100.740873 39.568043, -101.413913 39.568361, -101.411029 40.002522, -100.738825 40.002116))"
"20","147","Phillips","Kansas","Salina","POLYGON ((-99.625324 40.001859, -99.067046 40.002348, -99.06622 39.568125, -99.627953 39.567437, -99.625324 40.001859))"
"20","161","Riley","Kansas","Salina","POLYGON ((-96.553866 39.17895, -96.389773 39.173757, -96.390796 39.043257, -96.851409 39.088176, -96.849879 39.219012, -96.961693 39.220076, -96.958719 39.566432, -96.580459 39.56621, -96.726865 39.404012, -96.553866 39.17895))"
"20","181","Sherman","Kansas","Salina","POLYGON ((-101.391717 39.135117, -102.047161 39.133147, -102.049764 39.56818, -101.389068 39.568369, -101.391717 39.135117))"
"20","169","Saline","Kansas","Salina","POLYGON ((-97.371911 38.609353, -97.924795 38.60988, -97.92856 38.958395, -97.371614 38.957852, -97.371911 38.609353))"
"20","105","Lincoln","Kansas","Salina","POLYGON ((-97.928592 38.871099, -98.484861 38.870791, -98.490149 39.21978, -97.929746 39.219273, -97.928592 38.871099))"
"20","201","Washington","Kansas","Salina","POLYGON ((-97.369199 40.001966, -96.805768 40.001495, -96.806544 39.566423, -97.368574 39.567018, -97.369199 40.001966))"
"20","143","Ottawa","Kansas","Salina","POLYGON ((-97.369839 39.306011, -97.371614 38.957852, -97.92856 38.958395, -97.929097 39.306397, -97.369839 39.306011))"
"20","195","Trego","Kansas","Salina","POLYGON ((-99.598323 38.696514, -100.153823 38.697341, -100.14794 39.132179, -99.591776 39.132357, -99.598323 38.696514))"
"20","27","Clay","Kansas","Salina","POLYGON ((-96.96138 39.132325, -97.371154 39.131961, -97.368574 39.567018, -96.958719 39.566432, -96.96138 39.132325))"
"20","141","Osborne","Kansas","Salina","POLYGON ((-99.044398 39.568035, -98.487384 39.567492, -98.489997 39.132697, -99.047687 39.133014, -99.044398 39.568035))"
"20","23","Cheyenne","Kansas","Salina","POLYGON ((-101.413913 39.568361, -102.049764 39.56818, -102.051744 40.003078, -101.411029 40.002522, -101.413913 39.568361))"
"20","109","Logan","Kansas","Salina","POLYGON ((-100.811858 39.13336, -100.818698 38.699861, -101.484383 38.700166, -101.478195 39.134761, -100.811858 39.13336))"
"20","123","Mitchell","Kansas","Salina","POLYGON ((-98.487384 39.567492, -97.928462 39.566915, -97.929746 39.219273, -98.490149 39.21978, -98.487384 39.567492))"
"20","183","Smith","Kansas","Salina","POLYGON ((-99.067046 40.002348, -98.504455 40.002291, -98.505266 39.567603, -99.06622 39.568125, -99.067046 40.002348))"
"20","61","Geary","Kansas","Salina","POLYGON ((-96.851409 39.088176, -96.500962 39.072681, -96.501556 38.869704, -96.92671 38.87035, -96.961693 39.220076, -96.849879 39.219012, -96.851409 39.088176))"
"20","137","Norton","Kansas","Salina","POLYGON ((-99.627953 39.567437, -100.180351 39.56689, -100.177794 40.001602, -99.625324 40.001859, -99.627953 39.567437))"
"20","179","Sheridan","Kansas","Salina","POLYGON ((-100.720213 39.568034, -100.161667 39.567277, -100.16421 39.131992, -100.721296 39.133381, -100.720213 39.568034))"
"20","63","Gove","Kansas","Salina","POLYGON ((-100.14794 39.132179, -100.153823 38.697341, -100.818698 38.699861, -100.811858 39.13336, -100.14794 39.132179))"
"20","29","Cloud","Kansas","Salina","POLYGON ((-97.36867 39.654043, -97.369839 39.306011, -97.929097 39.306397, -97.931482 39.653767, -97.36867 39.654043))"
"20","89","Jewell","Kansas","Salina","POLYGON ((-98.504455 40.002291, -97.931825 40.002072, -97.931844 39.566903, -98.505266 39.567603, -98.504455 40.002291))"
"49","39","Sanpete","Utah","Salt Lake City","POLYGON ((-111.300905 39.467237, -111.29936 39.032264, -112.014083 39.045518, -112.015812 39.336863, -111.747044 39.38275, -111.717482 39.69456, -111.584754 39.740141, -111.641944 39.812869, -111.247502 39.813269, -111.247748 39.467199, -111.300905 39.467237))"
"49","55","Wayne","Utah","Salt Lake City","POLYGON ((-109.927995 38.151884, -111.843215 38.15128, -111.848761 38.424933, -111.756302 38.510147, -110.025402 38.499981, -110.032483 38.385732, -109.888427 38.229696, -109.927995 38.151884))"
"49","43","Summit","Utah","Salt Lake City","POLYGON ((-111.046815 40.997875, -110.000717 40.99745, -110.000711 40.813678, -110.89198 40.727123, -110.975761 40.593143, -111.15136 40.548352, -111.39424 40.690606, -111.489265 40.599438, -111.604411 40.666523, -111.646484 40.79757, -111.527985 40.785362, -111.480404 40.855236, -111.588032 40.965863, -111.541049 41.045279, -111.046766 41.251627, -111.046815 40.997875))"
"49","3","Box Elder","Utah","Salt Lake City","POLYGON ((-112.028672 41.336512, -112.238065 41.336552, -112.493515 41.076888, -112.799359 40.999939, -114.042029 40.999896, -114.041477 41.993873, -112.159184 41.998382, -112.008696 41.794902, -111.996606 41.557572, -111.873171 41.485456, -112.028672 41.336512))"
"49","11","Davis","Utah","Salt Lake City","POLYGON ((-112.008134 40.921016, -112.260216 40.769093, -112.493515 41.076888, -111.856247 41.139083, -111.738744 40.860998, -111.946289 40.82179, -112.008134 40.921016))"
"49","13","Duchesne","Utah","Salt Lake City","POLYGON ((-110.85778 39.813285, -110.892229 40.727043, -110.293546 40.833366, -109.976402 40.809686, -109.976814 39.80623, -110.85778 39.813285))"
"49","23","Juab","Utah","Salt Lake City","POLYGON ((-112.1798 40.011656, -112.089789 39.781827, -111.969467 39.807108, -111.823919 39.947696, -111.766357 39.810564, -111.584858 39.784235, -111.717482 39.69456, -111.747044 39.38275, -112.188922 39.329392, -112.212045 39.553987, -114.047649 39.542742, -114.047026 39.906097, -112.341988 39.904458, -112.1798 40.011656))"
"49","9","Daggett","Utah","Salt Lake City","POLYGON ((-110.000717 40.99745, -109.050026 41.000691, -109.048432 40.662601, -109.161063 40.683817, -109.20325 40.858401, -109.394491 40.858166, -109.484605 40.740386, -109.529268 40.827601, -109.86793 40.763862, -110.000711 40.813678, -110.000717 40.99745))"
"49","41","Sevier","Utah","Salt Lake City","POLYGON ((-111.29936 39.032264, -111.305665 38.510169, -112.522278 38.519039, -112.466001 38.673917, -112.218356 38.727361, -112.224461 38.864803, -112.014083 39.045518, -111.29936 39.032264))"
"49","21","Iron","Utah","Salt Lake City","POLYGON ((-112.68375 37.543692, -113.146084 37.474298, -113.474029 37.529085, -113.474485 37.618289, -114.05235 37.604776, -114.049978 38.148763, -112.47868 38.147419, -112.468177 37.890464, -112.689221 37.80559, -112.68375 37.543692))"
"49","53","Washington","Utah","Salt Lake City","POLYGON ((-112.899202 37.000305, -114.050052 37.000191, -114.05235 37.604776, -113.474485 37.618289, -113.474029 37.529085, -113.25349 37.482167, -112.900993 37.500021, -112.899202 37.000305))"
"49","7","Carbon","Utah","Salt Lake City","POLYGON ((-110.023963 39.469268, -111.081333 39.467455, -111.247496 39.813028, -109.88308 39.806236, -109.992865 39.737325, -110.023963 39.469268))"
"49","19","Grand","Utah","Salt Lake City","POLYGON ((-110.024118 39.469269, -109.051226 39.497739, -109.060119 38.499989, -110.043877 38.506977, -109.998338 38.614308, -110.06883 38.613069, -110.179252 38.907248, -110.150353 38.979793, -110.003984 38.949911, -110.156922 39.034641, -110.024118 39.469269))"
"49","17","Garfield","Utah","Salt Lake City","POLYGON ((-110.646394 37.541063, -112.68375 37.543692, -112.689221 37.80559, -112.468177 37.890464, -112.473446 38.148858, -109.927606 38.150914, -110.210642 37.893092, -110.404612 37.879923, -110.497711 37.652205, -110.646394 37.541063))"
"49","45","Tooele","Utah","Salt Lake City","POLYGON ((-112.341988 39.904458, -114.047026 39.906097, -114.042029 40.999896, -112.799359 40.999939, -112.493515 41.076888, -112.175337 40.603981, -112.150892 40.107298, -112.341988 39.904458))"
"49","57","Weber","Utah","Salt Lake City","POLYGON ((-111.872951 41.187774, -111.861255 41.137511, -112.493515 41.076888, -112.238065 41.336552, -112.028477 41.336549, -111.958771 41.43386, -111.420451 41.360928, -111.496822 41.226947, -111.872951 41.187774))"
"49","25","Kane","Utah","Salt Lake City","POLYGON ((-112.901162 37.543486, -110.646394 37.541063, -110.638896 37.48909, -110.747499 37.457991, -110.736098 37.345192, -110.872104 37.346491, -110.958333 37.124438, -111.178349 37.102613, -111.241774 37.020839, -112.899191 37.000385, -112.901162 37.543486))"
"49","37","San Juan","Utah","Salt Lake City","POLYGON ((-109.045172 36.998977, -110.490299 37.003628, -111.412784 37.001503, -110.958333 37.124438, -110.872104 37.346491, -110.735098 37.346292, -110.747499 37.457991, -110.497711 37.652205, -110.404612 37.879923, -110.210642 37.893092, -109.886401 38.184302, -109.941247 38.353572, -110.032483 38.385732, -110.025402 38.499981, -109.060119 38.499989, -109.045172 36.998977))"
"49","35","Salt Lake","Utah","Salt Lake City","POLYGON ((-111.553188 40.609643, -111.981962 40.414169, -112.111988 40.438916, -112.260216 40.769093, -112.006566 40.921846, -111.946289 40.82179, -111.669932 40.853591, -111.553188 40.609643))"
"49","51","Wasatch","Utah","Salt Lake City","POLYGON ((-110.901974 40.678162, -110.891649 39.899145, -111.082455 39.900155, -111.246207 40.047466, -111.278762 40.258793, -111.451633 40.293168, -111.617329 40.437688, -111.593879 40.577063, -111.397566 40.690948, -111.15136 40.548352, -110.901974 40.678162))"
"49","5","Cache","Utah","Salt Lake City","POLYGON ((-112.166108 41.996007, -111.507806 41.999552, -111.401576 41.654081, -111.510839 41.4231, -111.875188 41.404801, -112.051869 41.699906, -112.008696 41.794902, -112.166108 41.996007))"
"49","29","Morgan","Utah","Salt Lake City","POLYGON ((-111.585521 40.996375, -111.479793 40.85987, -111.530656 40.784425, -111.768295 40.872533, -111.872898 41.187966, -111.496822 41.226947, -111.39613 41.373314, -111.295117 41.330303, -111.24277 41.164346, -111.585521 40.996375))"
"49","31","Piute","Utah","Salt Lake City","POLYGON ((-112.518495 38.510413, -111.766393 38.502243, -111.848761 38.424933, -111.843215 38.15128, -112.444214 38.150001, -112.335381 38.332827, -112.518495 38.510413))"
"49","47","Uintah","Utah","Salt Lake City","POLYGON ((-109.048944 40.662601, -109.051226 39.497739, -110.023963 39.469268, -109.992865 39.737325, -109.873899 39.786138, -109.976814 39.80623, -109.976402 40.809686, -109.86793 40.763862, -109.529268 40.827601, -109.484605 40.740386, -109.394491 40.858166, -109.20325 40.858401, -109.161063 40.683817, -109.048944 40.662601))"
"49","33","Rich","Utah","Salt Lake City","POLYGON ((-111.046714 42.001702, -111.046766 41.251627, -111.262658 41.141066, -111.261803 41.296681, -111.510812 41.420924, -111.401576 41.654081, -111.507806 41.999552, -111.046714 42.001702))"
"49","15","Emery","Utah","Salt Lake City","POLYGON ((-110.025402 38.499981, -111.305701 38.499998, -111.247391 39.70435, -111.081333 39.467455, -110.024118 39.469269, -110.156922 39.034641, -110.003984 38.949911, -110.150353 38.979793, -110.179252 38.907248, -110.06883 38.613069, -109.998824 38.615682, -110.058608 38.580365, -109.990271 38.56674, -110.025402 38.499981))"
"49","27","Millard","Utah","Salt Lake City","POLYGON ((-112.188922 39.329392, -112.016003 39.314561, -112.018906 38.995902, -112.224461 38.864803, -112.218356 38.727361, -112.466001 38.673917, -112.503148 38.571377, -114.049977 38.572974, -114.047649 39.542742, -112.212045 39.553987, -112.188922 39.329392))"
"49","1","Beaver","Utah","Salt Lake City","POLYGON ((-114.049977 38.572974, -112.515394 38.572845, -112.519142 38.478709, -112.338741 38.3124, -112.473444 38.147433, -114.049978 38.148763, -114.049977 38.572974))"
"49","49","Utah","Utah","Salt Lake City","POLYGON ((-111.788594 39.925817, -112.089842 39.781862, -112.053524 39.893482, -112.1798 40.011656, -112.212245 40.459226, -111.960041 40.418393, -111.597875 40.577914, -111.555235 40.362696, -111.307893 40.283904, -111.238231 40.038734, -111.082455 39.900155, -110.857647 39.899707, -110.857782 39.813014, -111.766357 39.810564, -111.788594 39.925817))"
"48","329","Midland","Texas","San Angelo","POLYGON ((-102.287048 32.086991, -101.776085 32.086925, -101.775802 31.651319, -102.287345 31.651276, -102.287048 32.086991))"
"48","173","Glasscock","Texas","San Angelo","POLYGON ((-101.264216 32.087136, -101.267122 31.650854, -101.775802 31.651319, -101.776085 32.086925, -101.264216 32.087136))"
"48","81","Coke","Texas","San Angelo","POLYGON ((-100.821594 32.08661, -100.235137 32.082372, -100.235761 31.69297, -100.82537 31.696155, -100.821594 32.08661))"
"48","353","Nolan","Texas","San Angelo","POLYGON ((-100.146543 32.522793, -100.151911 32.082638, -100.665353 32.085407, -100.660626 32.525312, -100.146543 32.522793))"
"48","431","Sterling","Texas","San Angelo","POLYGON ((-101.26771 31.561089, -101.264216 32.087136, -100.821594 32.08661, -100.865256 31.562294, -101.26771 31.561089))"
"48","49","Brown","Texas","San Angelo","POLYGON ((-98.668441 31.700514, -99.010644 31.471246, -99.202768 31.467234, -99.195871 32.079235, -98.924401 32.078018, -98.668441 31.700514))"
"48","383","Reagan","Texas","San Angelo","POLYGON ((-101.776176 31.081392, -101.775802 31.651319, -101.267122 31.650854, -101.274799 31.079379, -101.776176 31.081392))"
"48","441","Taylor","Texas","San Angelo","POLYGON ((-99.629639 32.520713, -99.631413 32.081274, -100.151911 32.082638, -100.146543 32.522793, -99.629639 32.520713))"
"48","413","Schleicher","Texas","San Angelo","POLYGON ((-100.116234 30.710366, -100.960587 30.706071, -100.962176 31.08249, -100.115216 31.087994, -100.116234 30.710366))"
"48","461","Upton","Texas","San Angelo","POLYGON ((-102.31805 31.651327, -101.775802 31.651319, -101.776191 31.079784, -102.301212 31.086212, -102.31805 31.651327))"
"48","443","Terrell","Texas","San Angelo","POLYGON ((-102.343085 30.284116, -102.342986 30.598759, -101.669833 30.637907, -101.740594 30.421661, -101.657927 30.345903, -101.758381 30.289685, -101.760924 29.781802, -102.115706 29.792301, -102.567049 30.052808, -102.566937 30.283269, -102.343085 30.284116))"
"48","135","Ector","Texas","San Angelo","POLYGON ((-102.287345 31.651276, -102.798939 31.651783, -102.799086 32.085795, -102.287048 32.086991, -102.287345 31.651276))"
"48","317","Martin","Texas","San Angelo","POLYGON ((-101.695011 32.087532, -102.211249 32.0868, -102.211037 32.523244, -101.68874 32.525222, -101.695011 32.087532))"
"48","399","Runnels","Texas","San Angelo","POLYGON ((-99.721698 31.576759, -100.235004 31.585486, -100.235137 32.082372, -99.713971 32.082089, -99.721698 31.576759))"
"48","227","Howard","Texas","San Angelo","POLYGON ((-101.174571 32.524112, -101.183997 32.087208, -101.695011 32.087532, -101.68874 32.525222, -101.174571 32.524112))"
"48","327","Menard","Texas","San Angelo","POLYGON ((-99.483869 30.710771, -100.116234 30.710366, -100.115216 31.087994, -99.603223 31.087296, -99.603627 30.940726, -99.484755 30.940605, -99.483869 30.710771))"
"48","435","Sutton","Texas","San Angelo","POLYGON ((-100.960587 30.706071, -100.116234 30.710366, -100.116461 30.290296, -100.960643 30.287776, -100.960587 30.706071))"
"48","59","Callahan","Texas","San Angelo","POLYGON ((-99.114293 32.514811, -99.118665 32.079585, -99.631413 32.081274, -99.629579 32.514657, -99.114293 32.514811))"
"48","95","Concho","Texas","San Angelo","POLYGON ((-100.111234 31.580267, -99.706587 31.577105, -99.60185 31.49195, -99.603223 31.087296, -100.115216 31.087994, -100.111234 31.580267))"
"48","235","Irion","Texas","San Angelo","POLYGON ((-100.693065 31.523954, -100.688764 31.086576, -101.274799 31.079379, -101.267947 31.528688, -100.693065 31.523954))"
"48","103","Crane","Texas","San Angelo","POLYGON ((-102.31805 31.651327, -102.301212 31.086212, -102.406153 31.08787, -102.509233 31.258488, -102.767365 31.293803, -102.767246 31.651714, -102.31805 31.651327))"
"48","267","Kimble","Texas","San Angelo","POLYGON ((-99.483869 30.710771, -99.484493 30.499641, -99.303996 30.499832, -99.301718 30.286653, -100.116461 30.290296, -100.116234 30.710366, -99.483869 30.710771))"
"48","335","Mitchell","Texas","San Angelo","POLYGON ((-101.174562 32.527703, -100.660626 32.525312, -100.665353 32.085407, -101.183997 32.087208, -101.174562 32.527703))"
"48","83","Coleman","Texas","San Angelo","POLYGON ((-99.713971 32.082089, -99.195871 32.079235, -99.202768 31.467234, -99.314014 31.409778, -99.67816 31.498543, -99.713971 32.082089))"
"48","451","Tom Green","Texas","San Angelo","POLYGON ((-100.115216 31.087994, -100.688764 31.086576, -100.693065 31.523954, -101.26763 31.556462, -100.865256 31.562294, -100.861099 31.705418, -100.235761 31.69297, -100.233783 31.582196, -100.111234 31.580267, -100.115216 31.087994))"
"48","307","McCulloch","Texas","San Angelo","POLYGON ((-99.090622 31.460927, -99.092317 30.941002, -99.603627 30.940726, -99.60185 31.49195, -99.314424 31.409784, -99.24 31.482843, -99.090622 31.460927))"
"48","3","Andrews","Texas","San Angelo","POLYGON ((-102.211037 32.523244, -102.211249 32.0868, -103.064516 32.087051, -103.064696 32.522193, -102.211037 32.523244))"
"48","105","Crockett","Texas","San Angelo","POLYGON ((-102.390667 31.085701, -100.962176 31.08249, -100.960643 30.287776, -101.7584 30.288044, -101.658886 30.342622, -101.740594 30.421661, -101.652362 30.620231, -101.809987 30.70227, -101.877641 30.920096, -102.390667 31.085701))"
"48","371","Pecos","Texas","San Angelo","POLYGON ((-102.138406 30.597521, -102.342986 30.598759, -102.343085 30.284116, -102.566937 30.283269, -102.567049 30.052808, -103.585084 30.76647, -103.01104 31.371306, -102.826735 31.266881, -102.675744 31.330015, -102.44209 31.212704, -102.406153 31.08787, -101.878976 30.921727, -101.768377 30.652938, -102.137778 30.655982, -102.138406 30.597521))"
"48","163","Frio","Texas","San Antonio","POLYGON ((-98.8049 29.090434, -98.800841 28.647487, -99.409021 28.640566, -99.41388 29.091335, -98.8049 29.090434))"
"48","493","Wilson","Texas","San Antonio","POLYGON ((-97.728443 29.221748, -98.190991 28.882333, -98.407336 29.114435, -98.134171 29.441751, -98.11307 29.36533, -97.840383 29.376791, -97.728443 29.221748))"
"48","29","Bexar","Texas","San Antonio","POLYGON ((-98.137187 29.440428, -98.407336 29.114435, -98.804763 29.250693, -98.806552 29.690709, -98.352589 29.734365, -98.378547 29.662717, -98.137187 29.440428))"
"48","271","Kinney","Texas","San Antonio","POLYGON ((-100.797046 29.235586, -100.711988 29.33801, -100.699932 29.623897, -100.112098 29.623263, -100.111406 29.086318, -100.667548 29.084292, -100.797046 29.235586))"
"48","259","Kendall","Texas","San Antonio","POLYGON ((-98.414018 29.937557, -98.781017 29.72089, -98.917725 29.781398, -98.920147 30.13829, -98.587897 30.138954, -98.414018 29.937557))"
"48","171","Gillespie","Texas","San Antonio","POLYGON ((-98.587897 30.138954, -99.300988 30.134298, -99.303996 30.499832, -98.59167 30.499875, -98.587897 30.138954))"
"48","91","Comal","Texas","San Antonio","POLYGON ((-98.2976 30.037994, -97.999271 29.752444, -98.310928 29.594473, -98.352589 29.734365, -98.646231 29.743602, -98.2976 30.037994))"
"48","19","Bandera","Texas","San Antonio","POLYGON ((-99.176988 29.895063, -98.778782 29.720167, -98.971383 29.551842, -98.983787 29.62345, -99.60313 29.627181, -99.602776 29.907679, -99.176988 29.895063))"
"48","265","Kerr","Texas","San Antonio","POLYGON ((-98.920147 30.13829, -98.917725 29.781398, -99.176988 29.895063, -99.691215 29.908582, -99.754142 30.290698, -99.301718 30.286653, -99.300988 30.134298, -98.920147 30.13829))"
"48","255","Karnes","Texas","San Antonio","POLYGON ((-97.574639 28.8133, -97.77853 28.668027, -98.005252 28.690239, -98.190991 28.882333, -97.728443 29.221748, -97.613132 29.109765, -97.75511 29.007113, -97.574639 28.8133))"
"48","385","Real","Texas","San Antonio","POLYGON ((-100.063649 29.711089, -99.967626 30.082356, -99.689879 30.073948, -99.691215 29.908582, -99.602776 29.907679, -99.60313 29.627181, -100.014188 29.623495, -100.063649 29.711089))"
"48","311","McMullen","Texas","San Antonio","POLYGON ((-98.803322 28.057621, -98.800848 28.647306, -98.335047 28.648275, -98.334323 28.0578, -98.803322 28.057621))"
"48","187","Guadalupe","Texas","San Antonio","POLYGON ((-97.840383 29.376791, -98.11307 29.36533, -98.122555 29.47797, -98.312013 29.591497, -97.863718 29.856279, -97.630985 29.651684, -97.840383 29.376791))"
"48","465","Val Verde","Texas","San Antonio","POLYGON ((-100.700393 30.288276, -100.757822 29.238325, -101.254895 29.520341, -101.250383 29.624171, -101.305533 29.577925, -101.402319 29.77119, -101.760924 29.781802, -101.7584 30.288044, -100.700393 30.288276))"
"48","13","Atascosa","Texas","San Antonio","POLYGON ((-98.098315 28.786949, -98.335031 28.612658, -98.800848 28.647306, -98.804763 29.250693, -98.407336 29.114435, -98.098315 28.786949))"
"48","177","Gonzales","Texas","San Antonio","POLYGON ((-97.240108 29.384488, -97.613132 29.109765, -97.858782 29.35289, -97.633176 29.649863, -97.317893 29.784658, -97.130517 29.643296, -97.240108 29.384488))"
"48","463","Uvalde","Texas","San Antonio","POLYGON ((-99.413862 29.093096, -100.111406 29.086318, -100.112098 29.623263, -99.411817 29.627514, -99.413862 29.093096))"
"48","325","Medina","Texas","San Antonio","POLYGON ((-98.926593 29.56285, -98.806552 29.690709, -98.8049 29.090434, -99.41388 29.091335, -99.411817 29.627514, -98.983787 29.62345, -98.926593 29.56285))"
"48","137","Edwards","Texas","San Antonio","POLYGON ((-99.968043 30.077907, -100.063741 29.71106, -100.014188 29.623495, -100.699932 29.623897, -100.700393 30.288276, -99.754142 30.290698, -99.757621 30.074132, -99.968043 30.077907))"
"6","71","San Bernardino","California","San Bernardino","POLYGON ((-114.435429 34.079727, -117.558312 34.033451, -117.672863 33.87089, -117.802445 33.968308, -117.646374 34.28917, -117.634283 35.79726, -115.648357 35.809211, -114.633487 35.001857, -114.634382 34.87289, -114.470477 34.711368, -114.386699 34.457911, -114.131211 34.26273, -114.435429 34.079727))"
"6","65","Riverside","California","San Bernardino","POLYGON ((-114.627125 33.433554, -117.241271 33.431993, -117.509722 33.505019, -117.412987 33.659045, -117.676684 33.888734, -117.558312 34.033451, -114.435429 34.079727, -114.535676 33.933552, -114.524599 33.552231, -114.627125 33.433554))"
"6","73","San Diego","California","San Diego","POLYGON ((-116.106168 32.61848, -117.204917 32.528832, -117.320939 32.689847, -117.375872 33.075217, -117.611081 33.333992, -117.57848 33.453927, -117.364272 33.505025, -117.24123 33.43199, -116.085165 33.425932, -116.106168 32.61848))"
"6","25","Imperial","California","San Diego","POLYGON ((-114.539224 32.749812, -116.106168 32.61848, -116.085165 33.425932, -114.627125 33.433554, -114.725535 33.404055, -114.707819 33.091102, -114.511343 33.023455, -114.468971 32.845155, -114.539224 32.749812))"
"6","41","Marin","California","San Francisco","POLYGON ((-122.418673 37.852505, -122.612285 37.815224, -122.902284 37.977386, -123.067965 37.958669, -123.014817 38.149132, -123.134523 38.296263, -122.908105 38.320752, -122.347454 38.07326, -122.441584 37.973923, -122.418673 37.852505))"
"6","75","San Francisco","California","San Francisco","MULTIPOLYGON (((-122.28178 37.70823, -122.575189 37.706721, -122.612285 37.815224, -122.418673 37.852505, -122.432283 37.929824, -122.28178 37.70823)), ((-123.173825 37.775727, -123.070494 37.81383, -122.941364 37.67658, -123.040696 37.650328, -123.173825 37.775727)))"
"6","81","San Mateo","California","San Francisco","POLYGON ((-122.190402 37.431472, -122.152774 37.215444, -122.317682 37.186945, -122.313899 37.054764, -122.376086 37.065648, -122.572777 37.489182, -122.575189 37.706721, -122.28178 37.70823, -122.081473 37.477838, -122.190402 37.431472))"
"6","85","Santa Clara","California","San Jose","POLYGON ((-121.471151 36.977974, -121.575725 36.893, -121.99109 37.14427, -122.193062 37.318277, -122.190526 37.431286, -121.472648 37.48217, -121.406012 37.157887, -121.281107 37.183603, -121.208178 37.061665, -121.215406 36.961248, -121.471151 36.977974))"
"35","7","Colfax","New Mexico","Santa Fe","POLYGON ((-104.007851 36.996134, -104.008823 36.218115, -105.341264 36.261863, -105.370337 36.671559, -105.224327 36.73408, -105.220613 36.995169, -104.007851 36.996134))"
